dataset,index,layer,learning_rate,optimizer,token_length,match,inversion_time,timesteps,times
token_length_filtered_dataset.csv,9,6,0.01,SGD,20,True,710.107236623764,1656_4561_3785_5896_195_608_6013_2407_6346_834_1829_2167_480_1059_2671_2995_3125_1495_4239_1295,20.92_59.59_49.64_77.40_2.57_8.04_79.22_31.68_84.01_11.24_24.50_29.23_6.49_14.28_35.73_40.07_42.13_19.65_56.77_16.93
token_length_filtered_dataset.csv,0,7,0.01,SGD,20,True,954.979213476181,2770_1420_3130_3575_5051_4036_2617_3654_2703_5079_2662_4505_2989_2171_3664_3019_3192_4443_6064_1558,35.60_19.63_43.94_50.17_70.07_55.99_36.11_50.80_38.09_70.62_37.21_63.96_42.23_30.46_51.03_42.62_45.16_63.79_85.45_22.07
token_length_filtered_dataset.csv,1,7,0.01,SGD,20,True,1194.3379318714142,2953_2151_2357_2648_7513_9651_2859_1133_966_6066_5825_2220_3460_7857_5183_2988_9332_7258_2155_931,39.13_29.45_32.52_36.55_103.69_133.06_39.54_15.63_13.29_83.89_81.87_31.23_49.23_111.37_73.67_42.07_133.02_101.53_30.47_13.13
token_length_filtered_dataset.csv,2,7,0.01,SGD,20,True,1543.8996937274933,2953_1286_4911_2729_5366_2167_9127_3445_3520_6941_1321_11562_14750_3318_12843_2725_2477_15822_2211_889,39.33_17.83_68.14_37.95_74.72_30.12_127.02_48.27_49.22_97.08_18.46_161.48_206.64_46.49_180.13_38.02_34.87_224.01_31.52_12.62
token_length_filtered_dataset.csv,3,7,0.01,SGD,20,True,849.6867933273315,760_4486_4452_456_1543_3948_3435_2830_1456_1669_2667_4494_4334_4467_9950_865_960_4129_2030_1623,10.06_62.23_62.30_6.36_21.58_55.28_48.13_39.70_20.43_23.47_37.55_63.00_61.05_62.76_139.41_12.13_13.74_58.67_28.85_23.00
token_length_filtered_dataset.csv,4,7,0.01,SGD,20,True,1275.5770030021667,760_1253_7087_3186_1087_4839_5348_11579_5692_11842_4783_3905_2937_1375_1079_10963_4366_872_5980_1669,10.20_17.42_99.16_44.26_15.13_67.43_74.70_161.83_79.89_166.37_67.63_55.16_41.87_19.65_15.40_156.04_61.83_12.40_85.18_24.03
token_length_filtered_dataset.csv,5,7,0.01,SGD,20,True,1039.6892592906952,2983_3510_2516_2871_4538_4031_2900_1474_3996_5019_2870_6353_5300_4289_3740_3130_3483_3449_7247_2175,39.76_49.57_35.46_40.49_63.93_56.80_41.25_20.96_57.06_71.14_40.64_90.15_72.63_58.85_50.39_39.71_44.82_44.85_93.30_27.91
token_length_filtered_dataset.csv,6,7,0.01,SGD,20,True,1028.9800329208374,2953_4658_5512_3226_2827_2118_3808_7738_5319_1205_4796_4104_3030_5228_5053_3302_5796_5203_4037_1077,36.32_58.94_70.00_40.90_35.99_26.93_48.55_98.16_67.48_15.45_61.39_52.01_38.57_66.74_64.53_42.00_73.74_66.31_51.35_13.63
token_length_filtered_dataset.csv,7,7,0.01,SGD,20,True,1122.4443774223328,1261_3943_5341_4881_4012_1572_6860_1420_247_1149_2670_2682_2304_5686_28799_3957_5883_3240_1546_1710,15.00_49.42_66.44_60.33_50.33_19.81_86.11_17.77_3.09_14.30_33.62_33.93_29.21_71.80_363.31_50.05_74.86_41.37_19.79_21.89
token_length_filtered_dataset.csv,8,7,0.01,SGD,20,True,1627.3528950214386,760_12576_27835_493_1273_4215_1625_1526_13475_8470_3241_5127_3949_7279_5719_4902_6090_15193_3742_1937,9.17_156.71_346.61_6.18_16.08_53.27_20.39_19.13_169.01_106.73_40.71_64.32_49.66_91.24_72.05_61.76_78.06_193.62_47.82_24.82
token_length_filtered_dataset.csv,9,7,0.01,SGD,20,True,928.6324214935303,1821_8125_6165_7182_215_818_7307_3873_9951_1223_2040_2756_599_1144_4068_3240_3229_1429_7123_1367,22.04_101.80_77.29_90.67_2.70_10.27_92.03_49.09_124.67_15.25_25.58_34.50_7.48_14.28_51.31_41.18_41.49_18.31_91.22_17.49
token_length_filtered_dataset.csv,0,8,0.01,SGD,20,True,9.812864542007446,7_61_9_102_6_17_22_3_6_223_13_20_46_21_10_97_8_43_16_11,0.09_0.81_0.12_1.34_0.08_0.22_0.29_0.04_0.08_2.96_0.17_0.26_0.61_0.28_0.13_1.29_0.11_0.58_0.21_0.15
token_length_filtered_dataset.csv,1,8,0.01,SGD,20,True,35.47866225242615,12_10_8_19_116_23_12_4_4_18_20_1777_385_25_74_8_63_74_3_6,0.15_0.13_0.11_0.25_1.53_0.30_0.16_0.05_0.05_0.24_0.27_23.68_5.15_0.33_0.98_0.11_0.85_1.00_0.04_0.08
token_length_filtered_dataset.csv,2,8,0.01,SGD,20,True,169.46545243263245,12_2_14_53_9_14_460_11_14_26_8_64_155_46_18_11_30_11584_45_6,0.15_0.03_0.19_0.70_0.12_0.19_6.15_0.15_0.19_0.35_0.11_0.85_2.08_0.61_0.24_0.15_0.40_156.14_0.61_0.08
token_length_filtered_dataset.csv,3,8,0.01,SGD,20,True,12.471600770950317,3_20_110_35_20_21_9_82_4_8_380_48_24_56_12_68_4_4_22_8,0.04_0.26_1.46_0.46_0.26_0.28_0.12_1.09_0.05_0.11_5.05_0.64_0.32_0.75_0.16_0.90_0.05_0.05_0.30_0.11
token_length_filtered_dataset.csv,4,8,0.01,SGD,20,True,20.503486394882202,3_17_146_149_5_49_9_10_37_238_198_17_10_22_8_145_6_97_371_6,0.04_0.22_1.93_1.97_0.07_0.65_0.12_0.13_0.49_3.16_2.61_0.22_0.13_0.29_0.11_1.92_0.08_1.30_4.98_0.08
token_length_filtered_dataset.csv,5,8,0.01,SGD,20,True,13.581444501876831,8_32_99_185_14_26_7_49_82_8_8_20_8_11_13_31_157_178_83_6,0.10_0.42_1.30_2.43_0.18_0.34_0.09_0.64_1.08_0.11_0.10_0.26_0.11_0.15_0.17_0.41_2.10_2.39_1.11_0.08
token_length_filtered_dataset.csv,6,8,0.01,SGD,20,True,8.395038604736328,12_6_52_2_23_4_7_24_53_10_14_18_25_51_31_12_124_31_99_35,0.15_0.08_0.68_0.03_0.30_0.05_0.09_0.32_0.70_0.13_0.18_0.24_0.33_0.67_0.41_0.16_1.66_0.42_1.33_0.47
token_length_filtered_dataset.csv,7,8,0.01,SGD,20,True,476.73301100730896,37_16_5_46_29_35_34_6_12797_21_33_18_10_16_672_34_25_6_21849_5,0.47_0.21_0.07_0.61_0.39_0.47_0.45_0.08_169.76_0.28_0.44_0.24_0.13_0.21_9.00_0.45_0.34_0.08_292.99_0.07
token_length_filtered_dataset.csv,8,8,0.01,SGD,20,True,35.650185346603394,3_18_58_16_5_4_32_6_337_43_6_7_10_1660_146_12_17_234_49_33,0.04_0.23_0.76_0.21_0.07_0.05_0.42_0.08_4.41_0.57_0.08_0.09_0.13_21.97_1.93_0.16_0.23_3.14_0.66_0.44
token_length_filtered_dataset.csv,9,8,0.01,SGD,20,True,213.39324259757996,12_195_40_37_15103_5_44_54_22_9_11_4_363_30_13_58_81_8_67_8,0.15_2.55_0.53_0.49_199.37_0.07_0.58_0.71_0.29_0.12_0.15_0.05_4.80_0.40_0.17_0.76_1.09_0.11_0.90_0.11
